"NumPlaces","ScalingFactors","Units","StatVar","observationPeriods","MeasurementMethods","MinDate"
"87","[]","[Percent]","Amount_Debt_FRF_LenderCountryAUT_AsAFractionOf_Amount_Debt_LenderCountryAUT","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_CHF_LenderEastAfricanCommunity_AsAFractionOf_Amount_Debt_LenderEastAfricanCommunity","[P1Y]","[]","1970"
"76","[]","[Percent]","Amount_Debt_FRF_LenderCountryRUS_AsAFractionOf_Amount_Debt_LenderCountryRUS","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryCHL_AsAFractionOf_Amount_Debt_LenderCountryCHL","[P1Y]","[]","1970"
"18","[]","[Percent]","Amount_Debt_USD_LenderCountryBMU_AsAFractionOf_Amount_Debt_LenderCountryBMU","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_DEM_LenderCountryARM_AsAFractionOf_Amount_Debt_LenderCountryARM","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_CHF_LenderCountryCUB_AsAFractionOf_Amount_Debt_LenderCountryCUB","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_JPY_LenderCountryBRN_AsAFractionOf_Amount_Debt_LenderCountryBRN","[P1Y]","[]","1970"
"41","[]","[Percent]","Amount_Debt_DEM_LenderArabBankforEconomicDevinAfrica_AsAFractionOf_Amount_Debt_LenderArabBankforEconomicDevinAfrica","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_FRF_LenderInternationalCoffeeOrganization_AsAFractionOf_Amount_Debt_LenderInternationalCoffeeOrganization","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_SDR_LenderCountryKAZ_AsAFractionOf_Amount_Debt_LenderCountryKAZ","[P1Y]","[]","1992"
"2","[]","[Percent]","Amount_Debt_JPY_LenderCountryBDI_AsAFractionOf_Amount_Debt_LenderCountryBDI","[P1Y]","[]","1970"
"45","[]","[Percent]","Amount_Debt_DEM_LenderCountryPOL_AsAFractionOf_Amount_Debt_LenderCountryPOL","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryKGZ_AsAFractionOf_Amount_Debt_LenderCountryKGZ","[P1Y]","[]","1992"
"86","[]","[Percent]","Amount_Debt_JPY_LenderCountryCAN_AsAFractionOf_Amount_Debt_LenderCountryCAN","[P1Y]","[]","1970"
"18","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryPRT_AsAFractionOf_Amount_Debt_LenderCountryPRT","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_USD_LenderEUROFIMA_AsAFractionOf_Amount_Debt_LenderEUROFIMA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBLZ_AsAFractionOf_Amount_Debt_LenderCountryBLZ","[P1Y]","[]","1981"
"7","[]","[Percent]","Amount_Debt_DEM_LenderUNDevelopmentProgramme_AsAFractionOf_Amount_Debt_LenderUNDevelopmentProgramme","[P1Y]","[]","1970"
"93","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBEL_AsAFractionOf_Amount_Debt_LenderCountryBEL","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderEuropeanCoalandSteelCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanCoalandSteelCommunity","[P1Y]","[]","1970"
"55","[]","[Percent]","Amount_Debt_GBP_LenderIslamicDevBank_AsAFractionOf_Amount_Debt_LenderIslamicDevBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_FRF_LenderUNWorldFoodProgramme_AsAFractionOf_Amount_Debt_LenderUNWorldFoodProgramme","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderEasternSouthernAfricanTradeDevBank_AsAFractionOf_Amount_Debt_LenderEasternSouthernAfricanTradeDevBank","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_GBP_LenderCountryTKM_AsAFractionOf_Amount_Debt_LenderCountryTKM","[P1Y]","[]","1992"
"2","[]","[Percent]","Amount_Debt_USD_LenderCountryTGO_AsAFractionOf_Amount_Debt_LenderCountryTGO","[P1Y]","[]","1970"
"125","[]","[Percent]","Amount_Debt_EUR_LenderCountryDEU_AsAFractionOf_Amount_Debt_LenderCountryDEU","[P1Y]","[]","2001"
"50","[]","[Percent]","Amount_Debt_GBP_LenderCountryHUN_AsAFractionOf_Amount_Debt_LenderCountryHUN","[P1Y]","[]","1970"
"23","[]","[Percent]","Amount_Debt_GBP_LenderCountryIRN_AsAFractionOf_Amount_Debt_LenderCountryIRN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_JPY_LenderCountryMAC_AsAFractionOf_Amount_Debt_LenderCountryMAC","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryISL_AsAFractionOf_Amount_Debt_LenderCountryISL","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_SDR_LenderCountryTGO_AsAFractionOf_Amount_Debt_LenderCountryTGO","[P1Y]","[]","1970"
"30","[]","[Percent]","Amount_Debt_USD_LenderCountryPRT_AsAFractionOf_Amount_Debt_LenderCountryPRT","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_USD_LenderCountryMNE_AsAFractionOf_Amount_Debt_LenderCountryMNE","[P1Y]","[]","1970"
"30","[]","[Percent]","Amount_Debt_CHF_LenderCountryIRQ_AsAFractionOf_Amount_Debt_LenderCountryIRQ","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_JPY_LenderCentralBankofWestAfricanStates_AsAFractionOf_Amount_Debt_LenderCentralBankofWestAfricanStates","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_GBP_LenderCountryBDI_AsAFractionOf_Amount_Debt_LenderCountryBDI","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_SDR_LenderNewDevelopmentBank_AsAFractionOf_Amount_Debt_LenderNewDevelopmentBank","[P1Y]","[]","1970"
"18","[]","[Percent]","Amount_Debt_SDR_LenderArabMonetaryFund_AsAFractionOf_Amount_Debt_LenderArabMonetaryFund","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_DEM_LenderCountryBHR_AsAFractionOf_Amount_Debt_LenderCountryBHR","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_DEM_LenderCountryPHL_AsAFractionOf_Amount_Debt_LenderCountryPHL","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_CHF_LenderCountryTHA_AsAFractionOf_Amount_Debt_LenderCountryTHA","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBMU_AsAFractionOf_Amount_Debt_LenderCountryBMU","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderEUROFIMA_AsAFractionOf_Amount_Debt_LenderEUROFIMA","[P1Y]","[]","1970"
"41","[]","[Percent]","Amount_Debt_JPY_LenderCountryHUN_AsAFractionOf_Amount_Debt_LenderCountryHUN","[P1Y]","[]","1970"
"125","[]","[Percent]","Amount_Debt_USD_LenderCountryDEU_AsAFractionOf_Amount_Debt_LenderCountryDEU","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_GBP_LenderCountryBRN_AsAFractionOf_Amount_Debt_LenderCountryBRN","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_GBP_LenderNordicInvestmentBank_AsAFractionOf_Amount_Debt_LenderNordicInvestmentBank","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_DEM_LenderArabAfricanInternationalBank_AsAFractionOf_Amount_Debt_LenderArabAfricanInternationalBank","[P1Y]","[]","1970"
"93","[]","[Percent]","Amount_Debt_FRF_LenderCountryNLD_AsAFractionOf_Amount_Debt_LenderCountryNLD","[P1Y]","[]","1970"
"43","[]","[Percent]","Amount_Debt_DEM_LenderNordicDevelopmentFund_AsAFractionOf_Amount_Debt_LenderNordicDevelopmentFund","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderNordicInvestmentBank_AsAFractionOf_Amount_Debt_LenderNordicInvestmentBank","[P1Y]","[]","1970"
"12","[]","[Percent]","Amount_Debt_JPY_LenderEuropeanUnion_AsAFractionOf_Amount_Debt_LenderEuropeanUnion","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryMNE_AsAFractionOf_Amount_Debt_LenderCountryMNE","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_CHF_LenderCountryBOL_AsAFractionOf_Amount_Debt_LenderCountryBOL","[P1Y]","[]","1970"
"120","[]","[Percent]","Amount_Debt_SDR_LenderOtherMultipleLenders_AsAFractionOf_Amount_Debt_LenderOtherMultipleLenders","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryAZE_AsAFractionOf_Amount_Debt_LenderCountryAZE","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_JPY_LenderNordicEnvironmentFinanceCorporation_AsAFractionOf_Amount_Debt_LenderNordicEnvironmentFinanceCorporation","[P1Y]","[]","1992"
"17","[]","[Percent]","Amount_Debt_FRF_LenderCountryMYS_AsAFractionOf_Amount_Debt_LenderCountryMYS","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderUNGeneralAssembly_AsAFractionOf_Amount_Debt_LenderUNGeneralAssembly","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_FRF_LenderCountryKEN_AsAFractionOf_Amount_Debt_LenderCountryKEN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"20","[]","[Percent]","Amount_Debt_SDR_LenderAfricanExportImportBank_AsAFractionOf_Amount_Debt_LenderAfricanExportImportBank","[P1Y]","[]","1970"
"20","[]","[Percent]","Amount_Debt_EUR_LenderEuropeanUnion_AsAFractionOf_Amount_Debt_LenderEuropeanUnion","[P1Y]","[]","2001"
"2","[]","[Percent]","Amount_Debt_USD_LenderNordicEnvironmentFinanceCorporation_AsAFractionOf_Amount_Debt_LenderNordicEnvironmentFinanceCorporation","[P1Y]","[]","1992"
"2","[]","[Percent]","Amount_Debt_CHF_LenderCountryGAB_AsAFractionOf_Amount_Debt_LenderCountryGAB","[P1Y]","[]","1970"
"57","[]","[Percent]","Amount_Debt_DEM_LenderAfricanDevBank_AsAFractionOf_Amount_Debt_LenderAfricanDevBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderSouthAsianDevelopmentFund_AsAFractionOf_Amount_Debt_LenderSouthAsianDevelopmentFund","[P1Y]","[]","1981"
"47","[]","[Percent]","Amount_Debt_DEM_LenderCountryISR_AsAFractionOf_Amount_Debt_LenderCountryISR","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderUNWorldFoodProgramme_AsAFractionOf_Amount_Debt_LenderUNWorldFoodProgramme","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_USD_LenderCountryKAZ_AsAFractionOf_Amount_Debt_LenderCountryKAZ","[P1Y]","[]","1992"
"15","[]","[Percent]","Amount_Debt_EUR_LenderCouncilofEurope_AsAFractionOf_Amount_Debt_LenderCouncilofEurope","[P1Y]","[]","2001"
"7","[]","[Percent]","Amount_Debt_SDR_LenderUNDevelopmentProgramme_AsAFractionOf_Amount_Debt_LenderUNDevelopmentProgramme","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderArabLeague_AsAFractionOf_Amount_Debt_LenderArabLeague","[P1Y]","[]","1970"
"71","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryARE_AsAFractionOf_Amount_Debt_LenderCountryARE","[P1Y]","[]","1970"
"84","[]","[Percent]","Amount_Debt_EUR_LenderCountrySWE_AsAFractionOf_Amount_Debt_LenderCountrySWE","[P1Y]","[]","2001"
"8","[]","[Percent]","Amount_Debt_JPY_LenderEasternSouthernAfricanTradeDevBank_AsAFractionOf_Amount_Debt_LenderEasternSouthernAfricanTradeDevBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderCountryGRD_AsAFractionOf_Amount_Debt_LenderCountryGRD","[P1Y]","[]","1981"
"30","[]","[Percent]","Amount_Debt_CHF_LenderInternationalFinanceCorporation_AsAFractionOf_Amount_Debt_LenderInternationalFinanceCorporation","[P1Y]","[]","1970"
"13","[]","[Percent]","Amount_Debt_CHF_LenderCountryNZL_AsAFractionOf_Amount_Debt_LenderCountryNZL","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_USD_LenderWestAfricanMonetaryUnion_AsAFractionOf_Amount_Debt_LenderWestAfricanMonetaryUnion","[P1Y]","[]","1970"
"115","[]","[Percent]","Amount_Debt_FRF_LenderOtherMultipleLenders_AsAFractionOf_Amount_Debt_LenderOtherMultipleLenders","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_DEM_LenderNethAntilles_AsAFractionOf_Amount_Debt_LenderNethAntilles","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_EUR_LenderCentralBankofWestAfricanStates_AsAFractionOf_Amount_Debt_LenderCentralBankofWestAfricanStates","[P1Y]","[]","2001"
"45","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCZE_AsAFractionOf_Amount_Debt_LenderCountryCZE","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_CHF_LenderNordicEnvironmentFinanceCorporation_AsAFractionOf_Amount_Debt_LenderNordicEnvironmentFinanceCorporation","[P1Y]","[]","1992"
"29","[]","[Percent]","Amount_Debt_JPY_LenderCountryBHS_AsAFractionOf_Amount_Debt_LenderCountryBHS","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_SDR_LenderCountryECU_AsAFractionOf_Amount_Debt_LenderCountryECU","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_SDR_LenderCountryBMU_AsAFractionOf_Amount_Debt_LenderCountryBMU","[P1Y]","[]","1970"
"26","[]","[Percent]","Amount_Debt_SDR_LenderCountryDZA_AsAFractionOf_Amount_Debt_LenderCountryDZA","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_USD_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_SDR_LenderWestAfricanDevelopmentBank_AsAFractionOf_Amount_Debt_LenderWestAfricanDevelopmentBank","[P1Y]","[]","1970"
"42","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderAsianDevBank_AsAFractionOf_Amount_Debt_LenderAsianDevBank","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_CHF_LenderCountryHRV_AsAFractionOf_Amount_Debt_LenderCountryHRV","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderUNPopulationFund_AsAFractionOf_Amount_Debt_LenderUNPopulationFund","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_JPY_LenderCountryCRI_AsAFractionOf_Amount_Debt_LenderCountryCRI","[P1Y]","[]","1970"
"37","[]","[Percent]","Amount_Debt_CHF_LenderCountryBGR_AsAFractionOf_Amount_Debt_LenderCountryBGR","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_FRF_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_USD_LenderInternationalCoffeeOrganization_AsAFractionOf_Amount_Debt_LenderInternationalCoffeeOrganization","[P1Y]","[]","1970"
"30","[]","[Percent]","Amount_Debt_CHF_LenderCountrySGP_AsAFractionOf_Amount_Debt_LenderCountrySGP","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"38","[]","[Percent]","Amount_Debt_JPY_LenderCountryLUX_AsAFractionOf_Amount_Debt_LenderCountryLUX","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_SDR_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_CHF_LenderCountryIRL_AsAFractionOf_Amount_Debt_LenderCountryIRL","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_USD_LenderCountryECU_AsAFractionOf_Amount_Debt_LenderCountryECU","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_CHF_LenderCountryARG_AsAFractionOf_Amount_Debt_LenderCountryARG","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_FRF_LenderCountryBGD_AsAFractionOf_Amount_Debt_LenderCountryBGD","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_EUR_LenderCountryVCT_AsAFractionOf_Amount_Debt_LenderCountryVCT","[P1Y]","[]","2001"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderBankforInternationalSettlements_AsAFractionOf_Amount_Debt_LenderBankforInternationalSettlements","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_USD_LenderCountryBLZ_AsAFractionOf_Amount_Debt_LenderCountryBLZ","[P1Y]","[]","1981"
"1","[]","[Percent]","Amount_Debt_JPY_LenderCountryGRD_AsAFractionOf_Amount_Debt_LenderCountryGRD","[P1Y]","[]","1981"
"79","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryESP_AsAFractionOf_Amount_Debt_LenderCountryESP","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountrySWZ_AsAFractionOf_Amount_Debt_LenderCountrySWZ","[P1Y]","[]","1970"
"49","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryROU_AsAFractionOf_Amount_Debt_LenderCountryROU","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_EUR_LenderWorldBankMIGA_AsAFractionOf_Amount_Debt_LenderWorldBankMIGA","[P1Y]","[]","2001"
"4","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryZWE_AsAFractionOf_Amount_Debt_LenderCountryZWE","[P1Y]","[]","1970"
"43","[]","[Percent]","Amount_Debt_SDR_LenderCountryBRA_AsAFractionOf_Amount_Debt_LenderCountryBRA","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_EUR_LenderCountryECU_AsAFractionOf_Amount_Debt_LenderCountryECU","[P1Y]","[]","2001"
"32","[]","[Percent]","Amount_Debt_EUR_LenderCountryDZA_AsAFractionOf_Amount_Debt_LenderCountryDZA","[P1Y]","[]","2001"
"2","[]","[Percent]","Amount_Debt_FRF_LenderCountryHND_AsAFractionOf_Amount_Debt_LenderCountryHND","[P1Y]","[]","1970"
"89","[]","[Percent]","Amount_Debt_EUR_LenderCountryDNK_AsAFractionOf_Amount_Debt_LenderCountryDNK","[P1Y]","[]","2001"
"90","[]","[Percent]","Amount_Debt_GBP_LenderCountryCAN_AsAFractionOf_Amount_Debt_LenderCountryCAN","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_JPY_LenderEntenteCouncil_AsAFractionOf_Amount_Debt_LenderEntenteCouncil","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderUNChildrenFund_AsAFractionOf_Amount_Debt_LenderUNChildrenFund","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_SDR_LenderWorldBankMIGA_AsAFractionOf_Amount_Debt_LenderWorldBankMIGA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryBLZ_AsAFractionOf_Amount_Debt_LenderCountryBLZ","[P1Y]","[]","1981"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryMDA_AsAFractionOf_Amount_Debt_LenderCountryMDA","[P1Y]","[]","1992"
"20","[]","[Percent]","Amount_Debt_GBP_LenderInterAmericanDevBank_AsAFractionOf_Amount_Debt_LenderInterAmericanDevBank","[P1Y]","[]","1970"
"115","[]","[Percent]","Amount_Debt_GBP_LenderMultipleLenders_AsAFractionOf_Amount_Debt_LenderMultipleLenders","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryNER_AsAFractionOf_Amount_Debt_LenderCountryNER","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"127","[]","[Percent]","Amount_Debt_EUR_LenderCountryFRA_AsAFractionOf_Amount_Debt_LenderCountryFRA","[P1Y]","[]","2001"
"60","[]","[Percent]","Amount_Debt_DEM_LenderCountryNOR_AsAFractionOf_Amount_Debt_LenderCountryNOR","[P1Y]","[]","1970"
"57","[]","[Percent]","Amount_Debt_USD_LenderCountryLBY_AsAFractionOf_Amount_Debt_LenderCountryLBY","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_JPY_LenderCountryLBR_AsAFractionOf_Amount_Debt_LenderCountryLBR","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_FRF_LenderFondoLatinoamericanodeReservas_AsAFractionOf_Amount_Debt_LenderFondoLatinoamericanodeReservas","[P1Y]","[]","1970"
"44","[]","[Percent]","Amount_Debt_CHF_LenderEuropeanEconomicCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanEconomicCommunity","[P1Y]","[]","1970"
"31","[]","[Percent]","Amount_Debt_USD_LenderEuropeanBankforReconstructionandDev_AsAFractionOf_Amount_Debt_LenderEuropeanBankforReconstructionandDev","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderCountryMLT_AsAFractionOf_Amount_Debt_LenderCountryMLT","[P1Y]","[]","1970"
"59","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderAfricanDevBank_AsAFractionOf_Amount_Debt_LenderAfricanDevBank","[P1Y]","[]","1970"
"50","[]","[Percent]","Amount_Debt_FRF_LenderCountryCZE_AsAFractionOf_Amount_Debt_LenderCountryCZE","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderUNWorldFoodProgramme_AsAFractionOf_Amount_Debt_LenderUNWorldFoodProgramme","[P1Y]","[]","1970"
"13","[]","[Percent]","Amount_Debt_USD_LenderEntenteCouncil_AsAFractionOf_Amount_Debt_LenderEntenteCouncil","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_JPY_LenderCountryOMN_AsAFractionOf_Amount_Debt_LenderCountryOMN","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_EUR_LenderCountrySWZ_AsAFractionOf_Amount_Debt_LenderCountrySWZ","[P1Y]","[]","2001"
"4","[]","[Percent]","Amount_Debt_SDR_LenderCountryCPV_AsAFractionOf_Amount_Debt_LenderCountryCPV","[P1Y]","[]","1970"
"72","[]","[Percent]","Amount_Debt_FRF_LenderEuropeanDevelopmentFund_AsAFractionOf_Amount_Debt_LenderEuropeanDevelopmentFund","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_FRF_LenderEuropeanUnion_AsAFractionOf_Amount_Debt_LenderEuropeanUnion","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_JPY_LenderEurasianDevelopmentBank_AsAFractionOf_Amount_Debt_LenderEurasianDevelopmentBank","[P1Y]","[]","1992"
"12","[]","[Percent]","Amount_Debt_DEM_LenderCouncilofEurope_AsAFractionOf_Amount_Debt_LenderCouncilofEurope","[P1Y]","[]","1970"
"14","[]","[Percent]","Amount_Debt_SDR_LenderCountryPRK_AsAFractionOf_Amount_Debt_LenderCountryPRK","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_FRF_LenderCountryTCD_AsAFractionOf_Amount_Debt_LenderCountryTCD","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_DEM_LenderCentralAmericanBankforEconIntegration_AsAFractionOf_Amount_Debt_LenderCentralAmericanBankforEconIntegration","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_GBP_LenderAsianInfrastructureInvestmentBank_AsAFractionOf_Amount_Debt_LenderAsianInfrastructureInvestmentBank","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_EUR_LenderCountryPRY_AsAFractionOf_Amount_Debt_LenderCountryPRY","[P1Y]","[]","2001"
"5","[]","[Percent]","Amount_Debt_GBP_LenderCountryOMN_AsAFractionOf_Amount_Debt_LenderCountryOMN","[P1Y]","[]","1970"
"19","[]","[Percent]","Amount_Debt_GBP_LenderArabAfricanInternationalBank_AsAFractionOf_Amount_Debt_LenderArabAfricanInternationalBank","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_SDR_LenderEUROFIMA_AsAFractionOf_Amount_Debt_LenderEUROFIMA","[P1Y]","[]","1970"
"114","[]","[Percent]","Amount_Debt_FRF_LenderCountryCHN_AsAFractionOf_Amount_Debt_LenderCountryCHN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_CHF_LenderLatinAmerConfofSavingCreditCoop_AsAFractionOf_Amount_Debt_LenderLatinAmerConfofSavingCreditCoop","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderUNRegularProgrammeofTechnicalCoop_AsAFractionOf_Amount_Debt_LenderUNRegularProgrammeofTechnicalCoop","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryMLI_AsAFractionOf_Amount_Debt_LenderCountryMLI","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_DEM_LenderEastAfricanCommunity_AsAFractionOf_Amount_Debt_LenderEastAfricanCommunity","[P1Y]","[]","1970"
"63","[]","[Percent]","Amount_Debt_JPY_LenderCountryKOR_AsAFractionOf_Amount_Debt_LenderCountryKOR","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryLKA_AsAFractionOf_Amount_Debt_LenderCountryLKA","[P1Y]","[]","1978"
"9","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCouncilofEurope_AsAFractionOf_Amount_Debt_LenderCouncilofEurope","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryEGY_AsAFractionOf_Amount_Debt_LenderCountryEGY","[P1Y]","[]","1970"
"26","[]","[Percent]","Amount_Debt_CHF_LenderCountryDZA_AsAFractionOf_Amount_Debt_LenderCountryDZA","[P1Y]","[]","1970"
