"Units","NumPlaces","ScalingFactors","MinDate","observationPeriods","MeasurementMethods","StatVar"
"[USDollar]","113","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA"
"[USDollar]","51","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNOR"
"[USDollar]","8","[]","1989","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop"
"[USDollar]","34","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBHR"
"[USDollar]","121","[]","1978","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev"
"[USDollar]","37","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBHS"
"[USDollar]","16","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCorporacionAndinadeFomento"
"[USDollar]","6","[]","2012","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKNA"
"[USDollar]","17","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMEX"
"[USDollar]","18","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderUNDevelopmentProgramme"
"[USDollar]","38","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryAUS"
"[USDollar]","75","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryAUT"
"[USDollar]","19","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySRB"
"[USDollar]","7","[]","2018","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryLKA"
"[USDollar]","5","[]","2005","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH"
"[USDollar]","37","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN"
"[USDollar]","5","[]","1990","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryHTI"
"[USDollar]","24","[]","1973","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEconomicCommunityofWestAfricanStates"
"[USDollar]","10","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEastAfricanCommunity"
"[USDollar]","35","[]","1979","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicInvestmentBank"
"[USDollar]","18","[]","1976","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLUX"
"[USDollar]","10","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanSocialFund"
"[USDollar]","25","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPRT"
"[USDollar]","123","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDEU"
"[USDollar]","6","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY"
"[USDollar]","5","[]","1989","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMCO"
"[USDollar]","18","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNDevelopmentProgramme"
"[USDollar]","10","[]","1987","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries"
"[USDollar]","11","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCYM"
"[USDollar]","51","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanEconomicCommunity"
"[USDollar]","8","[]","2005","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBIH"
"[USDollar]","54","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryHUN"
"[USDollar]","17","[]","1989","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCYP"
"[USDollar]","47","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFIN"
"[USDollar]","7","[]","1985","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryRWA"
"[USDollar]","6","[]","2002","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVCT"
"[USDollar]","7","[]","1981","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHND"
"[USDollar]","96","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryUSA"
"[USDollar]","16","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNZL"
"[USDollar]","6","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryURY"
"[USDollar]","11","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBMU"
"[USDollar]","6","[]","2002","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVCT"
"[USDollar]","58","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKOR"
"[USDollar]","8","[]","2010","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEurasianDevelopmentBank"
"[USDollar]","7","[]","1985","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPRK"
"[USDollar]","122","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEuropeanInvestmentBank"
"[USDollar]","9","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZMB"
"[USDollar]","37","[]","1991","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryRUS"
"[USDollar]","7","[]","1981","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAC"
"[USDollar]","11","[]","1978","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryECU"
"[USDollar]","18","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAR"
"[USDollar]","16","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVEN"
"[USDollar]","21","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment"
"[USDollar]","94","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySAU"
"[USDollar]","113","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJPN"
"[USDollar]","86","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryDNK"
"[USDollar]","5","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTZA"
"[USDollar]","12","[]","1973","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWestAfricanMonetaryUnion"
"[USDollar]","76","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKOR"
"[USDollar]","13","[]","1988","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalBankforEconomicCooperation"
"[USDollar]","127","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryFRA"
"[USDollar]","42","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGR"
"[USDollar]","77","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanDevelopmentFund"
"[USDollar]","14","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderOrgofArabPetroleumExportingCountries"
"[USDollar]","23","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabAfricanInternationalBank"
"[USDollar]","6","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNHighCommissionerforRefugees"
"[USDollar]","7","[]","1981","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMAC"
"[USDollar]","5","[]","1985","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMAC"
"[USDollar]","9","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEUROFIMA"
"[USDollar]","7","[]","1998","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKGZ"
"[USDollar]","10","[]","1987","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries"
"[USDollar]","10","[]","2017","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderNewDevelopmentBank"
"[USDollar]","11","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGHA"
"[USDollar]","23","[]","1978","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderArabMonetaryFund"
"[USDollar]","34","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVEN"
"[USDollar]","17","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWestAfricanDevelopmentBank"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMLI"
"[USDollar]","35","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInternationalFinanceCorporation"
"[USDollar]","10","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySLV"
"[USDollar]","82","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNLD"
"[USDollar]","17","[]","1980","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCentralBankofWestAfricanStates"
"[USDollar]","105","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIBRD"
"[USDollar]","14","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIDN"
"[USDollar]","38","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPOL"
"[USDollar]","94","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCAN"
"[USDollar]","13","[]","1988","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderInternationalBankforEconomicCooperation"
"[USDollar]","16","[]","1994","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBLR"
"[USDollar]","7","[]","1982","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanMonetaryUnion"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTCD"
"[USDollar]","103","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderBondholders"
"[USDollar]","20","[]","1988","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryARE"
"[USDollar]","33","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryARG"
"[USDollar]","11","[]","2009","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderECOTradeandDevBank"
"[USDollar]","5","[]","1986","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMCO"
"[USDollar]","69","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySWE"
"[USDollar]","39","[]","2016","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianInfrastructureInvestmentBank"
"[USDollar]","12","[]","2000","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV"
"[USDollar]","5","[]","2004","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGIB"
"[USDollar]","113","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA"
"[USDollar]","51","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicDevelopmentFund"
"[USDollar]","21","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMAR"
"[USDollar]","36","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDZA"
"[USDollar]","15","[]","1981","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMAR"
"[USDollar]","14","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderOrgofArabPetroleumExportingCountries"
"[USDollar]","18","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBMU"
"[USDollar]","17","[]","2000","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMUS"
"[USDollar]","18","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBMU"
"[USDollar]","62","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGBR"
"[USDollar]","8","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCUB"
"[USDollar]","8","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderInternationalCoffeeOrganization"
"[USDollar]","125","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryUSA"
"[USDollar]","88","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEL"
"[USDollar]","99","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryFRA"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEN"
"[USDollar]","7","[]","1998","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKAZ"
"[USDollar]","17","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryHUN"
"[USDollar]","50","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySRB"
"[USDollar]","90","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIND"
"[USDollar]","21","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMEX"
"[USDollar]","10","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryURY"
"[USDollar]","6","[]","2003","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBLZ"
"[USDollar]","5","[]","1997","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR"
"[USDollar]","16","[]","1980","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP"
"[USDollar]","5","[]","1993","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMDA"
"[USDollar]","14","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTUN"
"[USDollar]","16","[]","1973","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTUR"
"[USDollar]","8","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalCoffeeOrganization"
"[USDollar]","28","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryEGY"
"[USDollar]","8","[]","2001","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBDI"
"[USDollar]","37","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryDNK"
"[USDollar]","5","[]","1986","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMCO"
"[USDollar]","6","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBOL"
"[USDollar]","10","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGAB"
"[USDollar]","6","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderUNHighCommissionerforRefugees"
"[USDollar]","62","[]","1989","[P1Y]","[]","AmountOutstanding_Debt_PrivateNonGuaranteed_LongTermExternalDebt_LenderBondholders"
"[USDollar]","7","[]","2009","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryLCA"
"[USDollar]","123","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDEU"
"[USDollar]","14","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryNGA"
"[USDollar]","8","[]","1988","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTTO"
"[USDollar]","7","[]","1987","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBGR"
"[USDollar]","122","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanInvestmentBank"
"[USDollar]","7","[]","1981","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryHND"
"[USDollar]","56","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryLBY"
"[USDollar]","12","[]","1995","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCMR"
"[USDollar]","5","[]","1990","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGMB"
"[USDollar]","11","[]","2010","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWorldTradeOrganization"
"[USDollar]","16","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNZL"
