"MinDate","StatVar","NumPlaces","observationPeriods","MeasurementMethods","Units","ScalingFactors"
"1971","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryROU","7","[P1Y]","[]","[USDollar]","[]"
"2002","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTZA","7","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS","37","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR","33","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanSocialFund","10","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderGermanDemRep","40","[P1Y]","[]","[USDollar]","[]"
"1980","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderGermanDemRep","9","[P1Y]","[]","[USDollar]","[]"
"2011","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEurasianDevelopmentBank","8","[P1Y]","[]","[USDollar]","[]"
"1973","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanMonetaryUnion","12","[P1Y]","[]","[USDollar]","[]"
"2002","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMLT","6","[P1Y]","[]","[USDollar]","[]"
"1978","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryRUS","74","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryLBY","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH","8","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN","51","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAfricanDevBank","59","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryTGO","10","[P1Y]","[]","[USDollar]","[]"
"1977","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR","33","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS","36","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1990","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryQAT","5","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderGermanDemRep","39","[P1Y]","[]","[USDollar]","[]"
"1983","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKOR","69","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2015","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMNE","5","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZMB","9","[P1Y]","[]","[USDollar]","[]"
"2020","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderSouthAsianDevelopmentFund","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1988","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryMYS","31","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNLD","85","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySEN","8","[P1Y]","[]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAfricanDevBank","57","[P1Y]","[]","[USDollar]","[]"
"1978","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","17","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySWE","49","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEL","76","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBEL","65","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2003","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanUnion","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1993","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMKD","5","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCouncilofEurope","15","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV","8","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp","10","[P1Y]","[]","[USDollar]","[]"
"2004","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryJAM","7","[P1Y]","[]","[USDollar]","[]"
"2002","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySVN","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryIND","89","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2012","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTUR","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1993","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCZE","42","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNOR","63","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1981","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBFA","7","[P1Y]","[]","[USDollar]","[]"
"1997","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR","7","[P1Y]","[]","[USDollar]","[]"
"1974","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP","32","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2014","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldTradeOrganization","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1992","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanReliefFund","10","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryHRV","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1991","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","8","[P1Y]","[]","[USDollar]","[]"
"1988","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries","10","[P1Y]","[]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGR","41","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUT","75","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryEGY","22","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUS","38","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySGP","22","[P1Y]","[]","[USDollar]","[]"
"2018","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankMIGA","5","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2016","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2009","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderECOTradeandDevBank","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1980","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRK","14","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2010","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR","5","[P1Y]","[]","[USDollar]","[]"
"1974","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP","31","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1981","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBFA","7","[P1Y]","[]","[USDollar]","[]"
"1987","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRI","5","[P1Y]","[]","[USDollar]","[]"
"1976","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRT","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2001","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySWZ","5","[P1Y]","[]","[USDollar]","[]"
"2011","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCouncilofEurope","11","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderEuropeanSocialFund","10","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1974","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEntenteCouncil","13","[P1Y]","[]","[USDollar]","[]"
"1985","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryJOR","9","[P1Y]","[]","[USDollar]","[]"
"1985","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAC","7","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_IDA_PubliclyGuaranteed_Multilateral_LongTermExternalDebt","119","[P1Y]","[]","[USDollar]","[]"
"2019","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicEnvironmentFinanceCorporation","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1975","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryHKG","28","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1973","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCaribbeanDevBank","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1995","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLR","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2007","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryVNM","9","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryCHE","96","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySLV","5","[P1Y]","[]","[USDollar]","[]"
"1991","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalInvestmentBank","5","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAR","18","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1971","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryCHN","120","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1979","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryCHL","6","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA","123","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2003","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderEuropeanUnion","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1978","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySAU","14","[P1Y]","[]","[USDollar]","[]"
"2013","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryKNA","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderMultipleLenders","59","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryJPN","82","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1979","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryCIV","12","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBMU","17","[P1Y]","[]","[USDollar]","[]"
"2013","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryVCT","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2013","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryGRD","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanDevelopmentFund","64","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryGRC","20","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1995","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryTKM","8","[P1Y]","[]","[USDollar]","[]"
"1981","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCentralBankofWestAfricanStates","16","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryZWE","12","[P1Y]","[]","[USDollar]","[]"
"2003","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLZ","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1982","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAR","14","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGBR","99","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1993","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY","9","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryFIN","40","[P1Y]","[]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDNK","68","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1978","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanEconomicCommunity","58","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1991","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIDN","8","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2012","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderAfricanExportImportBank","31","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2008","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH","5","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN","36","[P1Y]","[]","[USDollar]","[]"
"2016","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","7","[P1Y]","[]","[USDollar]","[]"
"2016","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","7","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderMultipleLenders","93","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryIRN","32","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2015","AmountInterestRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanSocialFund","5","[P1Y]","[]","[USDollar]","[]"
"1972","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryIRL","28","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2017","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianInfrastructureInvestmentBank","39","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2018","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankMIGA","5","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA","127","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1972","AmountInterestRepayment_Debt_LongTermExternalDebt_LenderCountryTHA","17","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1970","AmountInterestRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryGBR","92","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"2014","AmountInterestRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldTradeOrganization","11","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
"1997","AmountInterestRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAZE","6","[P1Y]","[, WorldBankProjection]","[USDollar]","[]"
