"Units","ScalingFactors","MinDate","observationPeriods","NumPlaces","StatVar","MeasurementMethods"
"[USDollar]","[]","1970","[P1Y]","84","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNLD","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","97","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNLD","[, WorldBankProjection]"
"[USDollar]","[]","2000","[P1Y]","7","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryUKR","[]"
"[USDollar]","[]","1974","[P1Y]","33","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountrySGP","[, WorldBankProjection]"
"[USDollar]","[]","1998","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGMB","[]"
"[USDollar]","[]","1982","[P1Y]","18","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryPRT","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","45","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabBankforEconomicDevinAfrica","[]"
"[USDollar]","[]","2017","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMNE","[]"
"[USDollar]","[]","1988","[P1Y]","27","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMYS","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","112","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderOPECFundforInternationalDev","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp","[]"
"[USDollar]","[]","1992","[P1Y]","15","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","[]"
"[USDollar]","[]","1970","[P1Y]","113","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGBR","[, WorldBankProjection]"
"[USDollar]","[]","2008","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBIH","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryHUN","[, WorldBankProjection]"
"[USDollar]","[]","1988","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTGO","[]"
"[USDollar]","[]","2020","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderUNPopulationFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","17","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCentralAmericanBankforEconIntegration","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","64","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCZE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","68","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNOR","[, WorldBankProjection]"
"[USDollar]","[]","1974","[P1Y]","8","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankMIGA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","37","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBHS","[, WorldBankProjection]"
"[USDollar]","[]","1973","[P1Y]","38","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRQ","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","17","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCentralAmericanBankforEconIntegration","[, WorldBankProjection]"
"[USDollar]","[]","2024","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGNQ","[WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","31","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBHR","[, WorldBankProjection]"
"[USDollar]","[]","2014","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderBolivarianAlliancefortheAmericas","[, WorldBankProjection]"
"[USDollar]","[]","1974","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTHA","[, WorldBankProjection]"
"[USDollar]","[]","1981","[P1Y]","76","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryRUS","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","62","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1981","[P1Y]","13","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRL","[]"
"[USDollar]","[]","1993","[P1Y]","13","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInternationalBankforEconomicCooperation","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTZA","[]"
"[USDollar]","[]","1973","[P1Y]","35","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRN","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","68","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBEL","[, WorldBankProjection]"
"[USDollar]","[]","1991","[P1Y]","5","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryHTI","[]"
"[USDollar]","[]","1970","[P1Y]","15","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCouncilofEurope","[, WorldBankProjection]"
"[USDollar]","[]","1990","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRI","[]"
"[USDollar]","[]","1984","[P1Y]","7","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRI","[]"
"[USDollar]","[]","1980","[P1Y]","21","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRK","[, WorldBankProjection]"
"[USDollar]","[]","1983","[P1Y]","121","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderFondoLatinoamericanodeReservas","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","21","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRK","[, WorldBankProjection]"
"[USDollar]","[]","1973","[P1Y]","27","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRT","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","42","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBGR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","27","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryISR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","108","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKWT","[, WorldBankProjection]"
"[USDollar]","[]","1995","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRY","[]"
"[USDollar]","[]","1974","[P1Y]","18","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCYM","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","20","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPRT","[, WorldBankProjection]"
"[USDollar]","[]","1990","[P1Y]","20","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCYP","[]"
"[USDollar]","[]","1988","[P1Y]","7","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryRWA","[]"
"[USDollar]","[]","1970","[P1Y]","38","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAUS","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAUS","[, WorldBankProjection]"
"[USDollar]","[]","1997","[P1Y]","18","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEasternSouthernAfricanTradeDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEastAfricanCommunity","[]"
"[USDollar]","[]","2022","[P1Y]","7","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","96","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAUT","[, WorldBankProjection]"
"[USDollar]","[]","1996","[P1Y]","7","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLKA","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryECU","[]"
"[USDollar]","[]","1980","[P1Y]","23","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabMonetaryFund","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNIC","[]"
"[USDollar]","[]","2011","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryAZE","[]"
"[USDollar]","[]","1973","[P1Y]","50","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLBY","[, WorldBankProjection]"
"[USDollar]","[]","1973","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryZMB","[]"
"[USDollar]","[]","1972","[P1Y]","11","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTUN","[]"
"[USDollar]","[]","2014","[P1Y]","6","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderBolivarianAlliancefortheAmericas","[, WorldBankProjection]"
"[USDollar]","[]","1974","[P1Y]","38","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTUR","[, WorldBankProjection]"
"[USDollar]","[]","2002","[P1Y]","13","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNGA","[, WorldBankProjection]"
"[USDollar]","[]","1973","[P1Y]","11","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJAM","[]"
"[USDollar]","[]","2017","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNewDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKNA","[, WorldBankProjection]"
"[USDollar]","[]","1981","[P1Y]","17","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1976","[P1Y]","34","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVEN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGHA","[]"
"[USDollar]","[]","1981","[P1Y]","17","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","2004","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryGIB","[]"
"[USDollar]","[]","1970","[P1Y]","42","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryROU","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCRI","[]"
"[USDollar]","[]","1981","[P1Y]","9","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryHND","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","112","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderOPECFundforInternationalDev","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","40","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianDevBank","[]"
"[USDollar]","[]","1975","[P1Y]","20","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryNZL","[]"
"[USDollar]","[]","1979","[P1Y]","15","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTTO","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","15","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTTO","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","38","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryKOR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","102","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_Bond_LongTermExternalDebt_LenderBondholders","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVCT","[, WorldBankProjection]"
"[USDollar]","[]","2020","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNordicEnvironmentFinanceCorporation","[, WorldBankProjection]"
"[USDollar]","[]","1992","[P1Y]","62","AmountPrincipalRepayment_Debt_PrivateNonGuaranteed_LongTermExternalDebt_LenderBondholders","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","56","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryFIN","[, WorldBankProjection]"
"[USDollar]","[]","2007","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMUS","[]"
"[USDollar]","[]","1974","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankMIGA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","43","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryLUX","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","15","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderUNDevelopmentProgramme","[]"
"[USDollar]","[]","1970","[P1Y]","124","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryDEU","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","16","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryVEN","[]"
"[USDollar]","[]","1970","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanSocialFund","[, WorldBankProjection]"
"[USDollar]","[]","1971","[P1Y]","12","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderGermanDemRep","[]"
"[USDollar]","[]","2001","[P1Y]","8","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZMB","[]"
"[USDollar]","[]","1970","[P1Y]","86","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCAN","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","41","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKOR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","99","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryFRA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","55","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPOL","[, WorldBankProjection]"
"[USDollar]","[]","1989","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTUN","[]"
"[USDollar]","[]","1989","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEconCommoftheGreatLakesCountries","[]"
"[USDollar]","[]","1970","[P1Y]","99","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBEL","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","83","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryARE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","35","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderInternationalFinanceCorporation","[, WorldBankProjection]"
"[USDollar]","[]","1985","[P1Y]","35","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNordicInvestmentBank","[, WorldBankProjection]"
"[USDollar]","[]","2006","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJAM","[]"
"[USDollar]","[]","1970","[P1Y]","37","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryARG","[]"
"[USDollar]","[]","1993","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryHUN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","59","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderAfricanDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","21","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVEN","[]"
"[USDollar]","[]","1981","[P1Y]","36","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTUR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","83","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIND","[, WorldBankProjection]"
"[USDollar]","[]","2003","[P1Y]","8","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryARM","[, WorldBankProjection]"
"[USDollar]","[]","2017","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryECU","[]"
"[USDollar]","[]","1976","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCaribbeanDevBank","[, WorldBankProjection]"
"[USDollar]","[]","2010","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderECOTradeandDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountrySEN","[]"
"[USDollar]","[]","1970","[P1Y]","25","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryQAT","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","121","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderEuropeanInvestmentBank","[, WorldBankProjection]"
"[USDollar]","[]","2012","[P1Y]","11","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldTradeOrganization","[, WorldBankProjection]"
"[USDollar]","[]","1986","[P1Y]","19","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCUB","[]"
"[USDollar]","[]","2005","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBDI","[]"
"[USDollar]","[]","1970","[P1Y]","46","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCAN","[]"
"[USDollar]","[]","2004","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGIB","[]"
"[USDollar]","[]","1986","[P1Y]","19","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCUB","[]"
"[USDollar]","[]","1970","[P1Y]","105","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderWorldBankIBRD","[, WorldBankProjection]"
"[USDollar]","[]","1971","[P1Y]","54","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDNK","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","102","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_Bond_LongTermExternalDebt","[, WorldBankProjection]"
"[USDollar]","[]","1985","[P1Y]","35","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicInvestmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","36","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryIND","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLCA","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryNGA","[]"
"[USDollar]","[]","1975","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPER","[]"
"[USDollar]","[]","1978","[P1Y]","19","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment","[]"
"[USDollar]","[]","1976","[P1Y]","37","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryHKG","[, WorldBankProjection]"
"[USDollar]","[]","1996","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCMR","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGUY","[]"
"[USDollar]","[]","1970","[P1Y]","21","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMEX","[]"
"[USDollar]","[]","1974","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLBN","[]"
"[USDollar]","[]","1970","[P1Y]","49","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySRB","[]"
"[USDollar]","[]","2005","[P1Y]","20","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanUnion","[, WorldBankProjection]"
"[USDollar]","[]","1976","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","[]"
"[USDollar]","[]","1995","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanReliefFund","[, WorldBankProjection]"
"[USDollar]","[]","1986","[P1Y]","12","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLBR","[]"
"[USDollar]","[]","1984","[P1Y]","9","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGTM","[]"
"[USDollar]","[]","1993","[P1Y]","9","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLBY","[]"
"[USDollar]","[]","1981","[P1Y]","9","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderPlataBasinFinancialDevFund","[, WorldBankProjection]"
"[USDollar]","[]","1999","[P1Y]","5","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderBankforInternationalSettlements","[]"
"[USDollar]","[]","2001","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKAZ","[]"
